date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:46:21	66212/66212	---M--	200	added ('OK')	font/woff	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/linearicons-free.woff?4l2k0u	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/linearicons-free8429.woff	(from https://html.kodesolution.com/2025/digitaal-html/css/linear.css)
08:46:22	240845/240845	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/linearicons-free.svg?4l2k0u	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/linearicons-free8429.svg	(from https://html.kodesolution.com/2025/digitaal-html/css/linear.css)
08:46:22	104804/104804	---M--	200	added ('OK')	font/woff2	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/fa-brands-400.woff2	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/fa-brands-400.woff2	(from https://html.kodesolution.com/2025/digitaal-html/css/fontawesome.css)
08:46:22	104496/104496	---M--	200	added ('OK')	font/woff	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/fa-brands-400.woff	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/fa-brands-400.woff	(from https://html.kodesolution.com/2025/digitaal-html/css/fontawesome.css)
08:46:22	173980/173980	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/fa-brands-400.ttf	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/fa-brands-400.ttf	(from https://html.kodesolution.com/2025/digitaal-html/css/fontawesome.css)
08:46:23	353788/353788	---M--	200	added ('OK')	font/woff2	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/fa-duotone-900.woff2	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/fa-duotone-900.woff2	(from https://html.kodesolution.com/2025/digitaal-html/css/fontawesome.css)
08:46:23	375628/375628	---M--	200	added ('OK')	font/woff	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/fa-duotone-900.woff	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/fa-duotone-900.woff	(from https://html.kodesolution.com/2025/digitaal-html/css/fontawesome.css)
08:46:23	890636/890636	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/fa-duotone-900.ttf	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/fa-duotone-900.ttf	(from https://html.kodesolution.com/2025/digitaal-html/css/fontawesome.css)
08:46:23	340136/340136	---M--	200	added ('OK')	font/woff2	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/fa-light-300.woff2	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/fa-light-300.woff2	(from https://html.kodesolution.com/2025/digitaal-html/css/fontawesome.css)
08:46:24	356840/356840	---M--	200	added ('OK')	font/woff	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/fa-light-300.woff	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/fa-light-300.woff	(from https://html.kodesolution.com/2025/digitaal-html/css/fontawesome.css)
08:46:24	834624/834624	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/fa-light-300.ttf	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/fa-light-300.ttf	(from https://html.kodesolution.com/2025/digitaal-html/css/fontawesome.css)
08:46:24	315700/315700	---M--	200	added ('OK')	font/woff2	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/fa-regular-400.woff2	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/fa-regular-400.woff2	(from https://html.kodesolution.com/2025/digitaal-html/css/fontawesome.css)
08:46:24	329884/329884	---M--	200	added ('OK')	font/woff	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/fa-regular-400.woff	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/fa-regular-400.woff	(from https://html.kodesolution.com/2025/digitaal-html/css/fontawesome.css)
08:46:25	741508/741508	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/fa-regular-400.ttf	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/fa-regular-400.ttf	(from https://html.kodesolution.com/2025/digitaal-html/css/fontawesome.css)
08:46:25	270360/270360	---M--	200	added ('OK')	font/woff2	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/fa-solid-900.woff2	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/fa-solid-900.woff2	(from https://html.kodesolution.com/2025/digitaal-html/css/fontawesome.css)
08:46:26	279576/279576	---M--	200	added ('OK')	font/woff	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/fa-solid-900.woff	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/fa-solid-900.woff	(from https://html.kodesolution.com/2025/digitaal-html/css/fontawesome.css)
08:46:26	648356/648356	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/fa-solid-900.ttf	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/fa-solid-900.ttf	(from https://html.kodesolution.com/2025/digitaal-html/css/fontawesome.css)
08:46:28	372948/372948	---M--	200	added ('OK')	font/woff2	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/fa-thin-100.woff2	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/fa-thin-100.woff2	(from https://html.kodesolution.com/2025/digitaal-html/css/fontawesome.css)
08:46:28	7048/7048	---M--	200	added ('OK')	font/woff2	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/flaticon_digitaal.woff2	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/flaticon_digitaal.woff2	(from https://html.kodesolution.com/2025/digitaal-html/css/flaticon-digitaal.css)
08:46:28	393940/393940	---M--	200	added ('OK')	font/woff	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/fa-thin-100.woff	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/fa-thin-100.woff	(from https://html.kodesolution.com/2025/digitaal-html/css/fontawesome.css)
08:46:28	923132/923132	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/fa-thin-100.ttf	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/fa-thin-100.ttf	(from https://html.kodesolution.com/2025/digitaal-html/css/fontawesome.css)
08:46:28	8344/8344	---M--	200	added ('OK')	font/woff	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/flaticon_digitaal.woff	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/flaticon_digitaal.woff	(from https://html.kodesolution.com/2025/digitaal-html/css/flaticon-digitaal.css)
08:46:29	14984/14984	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/flaticon_digitaal.eot	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/flaticon_digitaal.eot	(from https://html.kodesolution.com/2025/digitaal-html/css/flaticon-digitaal.css)
08:46:29	14780/14780	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/flaticon_digitaal.ttf	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/flaticon_digitaal.ttf	(from https://html.kodesolution.com/2025/digitaal-html/css/flaticon-digitaal.css)
08:46:30	156652/156652	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/flaticon_digitaal.svg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/flaticon_digitaal.svg	(from https://html.kodesolution.com/2025/digitaal-html/css/flaticon-digitaal.css)
